Date,Returns
2010-09-03,0.009440770982377888
2010-09-07,-0.019343117208354806
2010-09-08,0.005329685032408782
2010-09-09,0.00025564706065922565
2010-09-10,0.006454553190538282
2010-09-13,0.01822819946113739
2010-09-14,0.0034162632738567083
2010-09-15,-0.0008529597632056381
2010-09-16,0.0008790916955059111
2010-09-17,0.0031530440075078882
2010-09-20,0.021521890307737365
2010-09-21,0.0009652974718378632
2010-09-22,-0.00902229670605141
2010-09-23,0.0009176480987565615
2010-09-24,0.017315983300366485
2010-09-27,0.009635443623215483
2010-09-28,0.00755136637519627
2010-09-29,-0.004308716775000768
2010-09-30,-0.0009062222387652552
2010-10-01,-0.0019285268550335909
2010-10-04,-0.0077884050267281275
2010-10-05,0.01910431830931091
2010-10-06,0.0019503843667582753
